Date,Price,Open,High,Low,Vol.,Change %
4/12/2023,"18,700.00","18,800.00","18,800.00","18,550.00",7.97M,-0.27%
4/13/2023,"18,550.00","18,700.00","18,750.00","18,500.00",5.96M,-0.80%
4/14/2023,"18,300.00","18,600.00","18,700.00","18,300.00",7.85M,-1.35%
4/17/2023,"18,250.00","18,200.00","18,350.00","18,150.00",5.54M,-0.27%
4/18/2023,"18,150.00","18,350.00","18,400.00","18,050.00",5.96M,-0.55%
4/19/2023,"18,100.00","18,250.00","18,300.00","18,100.00",4.16M,-0.28%
4/20/2023,"18,150.00","18,100.00","18,200.00","18,050.00",3.12M,0.28%
4/21/2023,"18,050.00","18,150.00","18,250.00","18,050.00",3.86M,-0.55%
4/24/2023,"18,250.00","18,050.00","18,300.00","18,000.00",5.30M,1.11%
4/25/2023,"18,250.00","18,400.00","18,400.00","18,150.00",4.56M,0.00%
4/26/2023,"18,350.00","18,250.00","18,350.00","18,100.00",5.00M,0.55%
4/27/2023,"18,400.00","18,400.00","18,450.00","18,300.00",3.62M,0.27%
4/28/2023,"18,450.00","18,500.00","18,550.00","18,350.00",4.40M,0.27%
5/4/2023,"18,200.00","18,350.00","18,450.00","18,150.00",5.83M,-1.36%
5/5/2023,"18,100.00","18,200.00","18,250.00","18,100.00",4.01M,-0.55%
5/8/2023,"18,250.00","18,200.00","18,300.00","18,150.00",4.22M,0.83%
5/9/2023,"18,300.00","18,300.00","18,350.00","18,200.00",4.52M,0.27%
5/10/2023,"18,500.00","18,300.00","18,500.00","18,250.00",6.85M,1.09%
5/11/2023,"18,500.00","18,600.00","18,650.00","18,450.00",7.40M,0.00%
5/12/2023,"18,650.00","18,550.00","18,650.00","18,400.00",7.28M,0.81%
5/15/2023,"18,850.00","18,750.00","19,100.00","18,700.00",17.77M,1.07%
5/16/2023,"18,800.00","18,850.00","18,950.00","18,700.00",6.75M,-0.27%
5/17/2023,"18,450.00","18,750.00","18,800.00","18,450.00",9.09M,-1.86%
5/18/2023,"18,600.00","18,550.00","18,650.00","18,450.00",6.66M,0.81%
5/19/2023,"18,650.00","18,600.00","18,700.00","18,550.00",3.79M,0.27%
5/22/2023,"18,850.00","18,700.00","18,900.00","18,650.00",8.26M,1.07%
5/23/2023,"18,750.00","18,900.00","19,000.00","18,700.00",7.43M,-0.53%
5/24/2023,"18,600.00","18,800.00","18,850.00","18,550.00",5.55M,-0.80%
5/25/2023,"18,450.00","18,600.00","18,600.00","18,450.00",4.73M,-0.81%
5/26/2023,"18,450.00","18,500.00","18,500.00","18,400.00",3.90M,0.00%
5/29/2023,"18,750.00","18,600.00","18,750.00","18,500.00",5.97M,1.63%
5/30/2023,"18,750.00","18,800.00","18,850.00","18,650.00",6.59M,0.00%
5/31/2023,"18,600.00","18,800.00","18,850.00","18,600.00",6.88M,-0.80%
6/1/2023,"18,800.00","18,600.00","18,800.00","18,550.00",8.44M,1.08%
6/2/2023,"19,700.00","19,100.00","19,850.00","19,050.00",32.99M,4.79%
6/5/2023,"19,800.00","19,900.00","20,100.00","19,750.00",19.46M,0.51%
6/6/2023,"20,450.00","19,900.00","20,450.00","19,800.00",22.79M,3.28%
6/7/2023,"20,350.00","20,450.00","20,550.00","20,250.00",13.44M,-0.49%
6/8/2023,"20,000.00","20,350.00","20,450.00","20,000.00",13.68M,-1.72%
6/9/2023,"20,250.00","20,100.00","20,250.00","20,000.00",10.36M,1.25%
6/12/2023,"20,350.00","20,300.00","20,400.00","20,000.00",9.00M,0.49%
6/13/2023,"19,800.00","19,897.50","19,897.50","19,653.70",10.60M,-2.70%
6/14/2023,"19,750.00","20,100.00","20,200.00","19,750.00",10.94M,-0.25%
6/15/2023,"19,700.00","19,750.00","19,850.00","19,650.00",9.50M,-0.25%
6/16/2023,"19,700.00","19,850.00","20,200.00","19,700.00",13.94M,0.00%
6/19/2023,"19,550.00","19,700.00","19,800.00","19,550.00",7.04M,-0.76%
6/20/2023,"19,650.00","19,600.00","19,650.00","19,450.00",5.49M,0.51%
6/21/2023,"19,850.00","19,700.00","19,850.00","19,650.00",6.05M,1.02%
6/22/2023,"19,900.00","20,100.00","20,350.00","19,900.00",14.81M,0.25%
6/23/2023,"20,200.00","20,150.00","20,300.00","20,050.00",12.31M,1.51%
6/26/2023,"20,200.00","20,200.00","20,550.00","19,950.00",10.58M,0.00%
6/27/2023,"20,100.00","20,250.00","20,300.00","20,000.00",10.74M,-0.50%
6/28/2023,"20,700.00","20,200.00","20,800.00","20,100.00",20.85M,2.99%
6/29/2023,"20,300.00","20,700.00","20,700.00","20,300.00",14.00M,-1.93%
6/30/2023,"20,200.00","20,300.00","20,400.00","20,150.00",6.68M,-0.49%
7/3/2023,"20,200.00","20,300.00","20,350.00","20,100.00",9.79M,0.00%
7/4/2023,"20,350.00","20,200.00","20,350.00","20,100.00",6.88M,0.74%
7/5/2023,"20,400.00","20,500.00","20,650.00","20,300.00",13.00M,0.25%
7/6/2023,"20,200.00","20,450.00","20,550.00","20,150.00",15.19M,-0.98%
7/7/2023,"20,450.00","20,200.00","20,450.00","20,100.00",11.92M,1.24%
7/10/2023,"20,750.00","20,600.00","20,850.00","20,550.00",16.79M,1.47%
7/11/2023,"21,200.00","20,750.00","21,200.00","20,750.00",17.35M,2.17%
7/12/2023,"21,000.00","21,200.00","21,300.00","20,900.00",13.11M,-0.94%
7/13/2023,"18,347.80","18,304.30","18,478.30","18,173.90",20.63M,-12.63%
7/14/2023,"18,650.00","18,650.00","18,750.00","18,400.00",18.53M,1.65%
7/17/2023,"18,600.00","18,750.00","18,850.00","18,500.00",11.01M,-0.27%
7/18/2023,"18,600.00","18,600.00","18,650.00","18,450.00",7.52M,0.00%
7/19/2023,"18,400.00","18,600.00","18,700.00","18,400.00",11.68M,-1.08%
7/20/2023,"18,450.00","18,400.00","18,500.00","18,300.00",6.45M,0.27%
7/21/2023,"18,650.00","18,550.00","18,650.00","18,400.00",8.39M,1.08%
7/24/2023,"18,750.00","18,650.00","18,750.00","18,550.00",8.95M,0.54%
7/25/2023,"18,800.00","18,750.00","19,100.00","18,700.00",9.54M,0.27%
7/26/2023,"18,750.00","18,800.00","18,850.00","18,650.00",5.93M,-0.27%
7/27/2023,"18,600.00","18,750.00","18,800.00","18,500.00",9.46M,-0.80%
7/28/2023,"18,700.00","18,550.00","18,700.00","18,550.00",7.02M,0.54%
7/31/2023,"18,850.00","18,850.00","18,900.00","18,700.00",9.98M,0.80%
8/1/2023,"18,850.00","18,900.00","19,350.00","18,850.00",14.32M,0.00%
8/2/2023,"18,900.00","18,850.00","18,950.00","18,750.00",6.16M,0.27%
8/3/2023,"18,850.00","18,950.00","19,100.00","18,800.00",11.08M,-0.26%
8/4/2023,"19,000.00","18,850.00","19,150.00","18,800.00",14.89M,0.80%
8/7/2023,"19,350.00","19,150.00","19,400.00","19,050.00",15.21M,1.84%
8/8/2023,"19,200.00","19,500.00","19,500.00","19,150.00",9.24M,-0.78%
8/9/2023,"19,150.00","19,200.00","19,250.00","19,000.00",10.70M,-0.26%
8/10/2023,"18,900.00","19,200.00","19,200.00","18,900.00",9.21M,-1.31%
8/11/2023,"18,900.00","19,000.00","19,050.00","18,650.00",8.67M,0.00%
8/14/2023,"18,950.00","18,950.00","19,100.00","18,750.00",8.09M,0.26%
8/15/2023,"18,950.00","18,950.00","19,000.00","18,800.00",5.61M,0.00%
8/16/2023,"19,000.00","18,900.00","19,200.00","18,800.00",9.75M,0.26%
8/17/2023,"18,850.00","19,000.00","19,000.00","18,850.00",7.91M,-0.79%
8/18/2023,"18,100.00","18,800.00","18,800.00","17,900.00",20.42M,-3.98%
8/21/2023,"18,150.00","18,000.00","18,350.00","17,850.00",9.22M,0.28%
8/22/2023,"18,200.00","18,300.00","18,300.00","17,750.00",8.06M,0.28%
8/23/2023,"18,000.00","18,300.00","18,300.00","18,000.00",5.80M,-1.10%
8/24/2023,"18,250.00","18,100.00","18,350.00","18,000.00",6.69M,1.39%
8/25/2023,"18,100.00","18,200.00","18,200.00","18,100.00",4.77M,-0.82%
8/28/2023,"18,200.00","18,250.00","18,300.00","18,050.00",7.01M,0.55%
8/29/2023,"18,250.00","18,250.00","18,350.00","18,150.00",9.46M,0.27%
8/30/2023,"18,400.00","18,300.00","18,500.00","18,250.00",6.96M,0.82%
8/31/2023,"18,500.00","18,400.00","18,550.00","18,400.00",6.53M,0.54%
9/5/2023,"19,150.00","18,600.00","19,250.00","18,550.00",21.47M,3.51%
9/6/2023,"19,250.00","19,200.00","19,250.00","18,900.00",13.82M,0.52%
9/7/2023,"19,300.00","19,250.00","19,600.00","19,150.00",22.26M,0.26%
9/8/2023,"19,100.00","19,300.00","19,350.00","19,100.00",11.17M,-1.04%
9/11/2023,"18,750.00","19,350.00","19,350.00","18,750.00",15.04M,-1.83%
9/12/2023,"19,250.00","18,850.00","19,250.00","18,750.00",10.92M,2.67%
9/13/2023,"19,050.00","19,300.00","19,350.00","18,900.00",13.47M,-1.04%
9/14/2023,"19,150.00","19,100.00","19,350.00","19,000.00",14.93M,0.52%
9/15/2023,"19,400.00","19,200.00","19,700.00","19,100.00",26.33M,1.31%
9/18/2023,"19,150.00","19,400.00","19,400.00","19,000.00",11.79M,-1.29%
9/19/2023,"19,000.00","19,150.00","19,200.00","18,900.00",11.54M,-0.78%
9/20/2023,"19,200.00","19,050.00","19,200.00","18,950.00",8.91M,1.05%
9/21/2023,"18,950.00","19,200.00","19,350.00","18,850.00",12.59M,-1.30%
9/22/2023,"18,700.00","18,750.00","18,800.00","18,300.00",18.96M,-1.32%
9/25/2023,"18,100.00","18,700.00","18,750.00","18,100.00",13.43M,-3.21%
9/26/2023,"18,250.00","18,150.00","18,450.00","18,100.00",11.09M,0.83%
9/27/2023,"18,500.00","18,150.00","18,500.00","18,150.00",8.67M,1.37%
9/28/2023,"18,500.00","18,350.00","18,550.00","18,200.00",6.71M,0.00%
9/29/2023,"18,500.00","18,500.00","18,650.00","18,500.00",4.15M,0.00%
10/2/2023,"18,600.00","18,550.00","18,700.00","18,400.00",4.52M,0.54%
10/3/2023,"18,050.00","18,400.00","18,500.00","18,000.00",11.26M,-2.96%
10/4/2023,"18,150.00","18,050.00","18,250.00","17,950.00",7.41M,0.55%
10/5/2023,"18,050.00","18,200.00","18,300.00","18,000.00",7.42M,-0.55%
10/6/2023,"18,150.00","18,050.00","18,200.00","17,950.00",4.86M,0.55%
10/9/2023,"18,300.00","18,150.00","18,300.00","18,000.00",11.16M,0.83%
10/10/2023,"18,450.00","18,400.00","18,550.00","18,350.00",7.37M,0.82%
10/11/2023,"18,500.00","18,400.00","18,500.00","18,300.00",4.80M,0.27%
10/12/2023,"18,350.00","18,500.00","18,550.00","18,350.00",5.44M,-0.81%
10/13/2023,"18,450.00","18,300.00","18,500.00","18,250.00",5.82M,0.54%
10/16/2023,"18,200.00","18,450.00","18,450.00","18,200.00",5.46M,-1.36%
10/17/2023,"18,100.00","18,300.00","18,450.00","18,100.00",5.44M,-0.55%
10/18/2023,"17,750.00","18,100.00","18,200.00","17,600.00",10.95M,-1.93%
10/19/2023,"17,650.00","17,750.00","17,900.00","17,600.00",5.65M,-0.56%
10/20/2023,"17,950.00","17,650.00","18,000.00","17,500.00",5.18M,1.70%
10/23/2023,"17,800.00","17,950.00","18,000.00","17,700.00",3.72M,-0.84%
10/24/2023,"17,900.00","17,800.00","18,000.00","17,750.00",4.39M,0.56%
10/25/2023,"17,800.00","17,950.00","18,050.00","17,800.00",4.49M,-0.56%
10/26/2023,"17,200.00","17,650.00","17,650.00","17,050.00",12.35M,-3.37%
10/27/2023,"17,450.00","17,250.00","17,500.00","17,150.00",9.07M,1.45%
10/30/2023,"17,000.00","17,250.00","17,450.00","17,000.00",3.34M,-2.58%
10/31/2023,"17,100.00","17,200.00","17,300.00","16,950.00",6.59M,0.59%
11/1/2023,"17,200.00","17,200.00","17,300.00","17,100.00",5.32M,0.58%
11/2/2023,"17,700.00","17,350.00","17,750.00","17,300.00",6.93M,2.91%
11/3/2023,"17,400.00","17,800.00","17,850.00","17,400.00",11.87M,-1.69%
11/6/2023,"17,950.00","17,600.00","18,000.00","17,550.00",8.67M,3.16%
11/7/2023,"17,800.00","17,950.00","18,000.00","17,700.00",4.54M,-0.84%
11/8/2023,"18,350.00","17,800.00","18,400.00","17,700.00",10.72M,3.09%
11/9/2023,"18,350.00","18,400.00","18,500.00","18,250.00",9.73M,0.00%
11/10/2023,"18,000.00","18,200.00","18,400.00","17,950.00",12.81M,-1.91%
11/13/2023,"18,100.00","18,000.00","18,150.00","17,850.00",6.65M,0.56%
11/14/2023,"18,450.00","18,150.00","18,650.00","18,150.00",13.83M,1.93%
11/15/2023,"18,550.00","18,700.00","18,750.00","18,450.00",13.59M,0.54%
11/16/2023,"18,500.00","18,450.00","18,550.00","18,350.00",5.07M,-0.27%
11/17/2023,"18,200.00","18,600.00","18,600.00","17,900.00",13.29M,-1.62%
11/20/2023,"18,000.00","17,750.00","18,250.00","17,750.00",8.98M,-1.10%
11/21/2023,"18,100.00","18,200.00","18,250.00","17,950.00",5.86M,0.56%
11/22/2023,"18,050.00","18,150.00","18,150.00","17,950.00",7.61M,-0.28%
11/23/2023,"17,900.00","18,100.00","18,150.00","17,900.00",7.03M,-0.83%
11/24/2023,"17,850.00","17,900.00","18,000.00","17,600.00",8.02M,-0.28%
11/27/2023,"17,600.00","17,850.00","17,950.00","17,550.00",7.11M,-1.40%
11/28/2023,"17,850.00","17,600.00","17,900.00","17,450.00",6.65M,1.42%
11/29/2023,"17,850.00","17,800.00","17,900.00","17,700.00",5.45M,0.00%
11/30/2023,"17,800.00","17,850.00","17,950.00","17,750.00",5.67M,-0.28%
12/1/2023,"17,800.00","17,850.00","17,850.00","17,700.00",4.41M,0.00%
12/4/2023,"18,050.00","17,800.00","18,100.00","17,800.00",17.33M,1.40%
12/5/2023,"18,050.00","18,050.00","18,100.00","17,950.00",6.12M,0.00%
12/6/2023,"18,100.00","18,050.00","18,150.00","18,000.00",7.01M,0.28%
12/7/2023,"18,250.00","18,150.00","18,350.00","18,050.00",13.92M,0.83%
12/8/2023,"18,200.00","18,250.00","18,350.00","18,150.00",7.47M,-0.27%
12/11/2023,"18,150.00","18,200.00","18,250.00","18,050.00",4.88M,-0.27%
12/12/2023,"18,250.00","18,150.00","18,250.00","18,100.00",4.88M,0.55%
12/13/2023,"18,050.00","18,250.00","18,350.00","18,050.00",7.18M,-1.10%
12/14/2023,"18,050.00","18,150.00","18,200.00","18,000.00",5.30M,0.00%
12/15/2023,"18,050.00","18,050.00","18,200.00","18,000.00",5.54M,0.00%
12/18/2023,"18,000.00","18,050.00","18,150.00","17,950.00",5.28M,-0.28%
12/19/2023,"18,150.00","18,000.00","18,200.00","17,950.00",5.90M,0.83%
12/20/2023,"18,150.00","18,150.00","18,200.00","18,050.00",3.09M,0.00%
12/21/2023,"18,150.00","18,100.00","18,150.00","18,000.00",3.98M,0.00%
12/22/2023,"18,300.00","18,150.00","18,450.00","18,100.00",8.55M,0.83%
12/25/2023,"18,400.00","18,350.00","18,550.00","18,300.00",6.59M,0.55%
12/26/2023,"18,450.00","18,400.00","18,500.00","18,300.00",4.26M,0.27%
12/27/2023,"18,400.00","18,500.00","18,500.00","18,350.00",5.78M,-0.27%
12/28/2023,"18,550.00","18,400.00","18,600.00","18,350.00",9.88M,0.82%
12/29/2023,"18,650.00","18,600.00","18,850.00","18,550.00",13.81M,0.54%
1/2/2024,"18,850.00","18,700.00","19,000.00","18,650.00",13.79M,1.07%
1/3/2024,"19,150.00","18,750.00","19,200.00","18,700.00",13.85M,1.59%
1/4/2024,"20,100.00","19,150.00","20,450.00","19,150.00",49.41M,4.96%
1/5/2024,"20,500.00","20,100.00","20,500.00","20,100.00",22.52M,1.99%
1/8/2024,"20,700.00","20,600.00","20,850.00","20,400.00",20.15M,0.98%
1/9/2024,"20,850.00","20,750.00","20,900.00","20,500.00",19.79M,0.72%
1/10/2024,"20,900.00","20,850.00","21,150.00","20,650.00",24.68M,0.24%
1/11/2024,"20,650.00","20,900.00","21,100.00","20,500.00",24.68M,-1.20%
1/12/2024,"21,350.00","20,500.00","21,550.00","20,400.00",45.90M,3.39%
1/15/2024,"21,450.00","21,500.00","21,900.00","21,400.00",25.08M,0.47%
1/16/2024,"21,500.00","21,450.00","21,500.00","21,150.00",17.49M,0.23%
1/17/2024,"21,500.00","21,600.00","21,800.00","21,300.00",20.48M,0.00%
1/18/2024,"21,700.00","21,400.00","21,750.00","21,300.00",23.62M,0.93%
1/19/2024,"22,050.00","21,800.00","22,150.00","21,700.00",21.61M,1.61%
1/22/2024,"22,100.00","22,300.00","22,550.00","22,000.00",29.13M,0.23%
1/23/2024,"21,950.00","22,100.00","22,350.00","21,900.00",15.90M,-0.68%
1/24/2024,"21,900.00","21,850.00","22,150.00","21,800.00",12.69M,-0.23%
1/25/2024,"21,900.00","21,950.00","21,950.00","21,700.00",14.70M,0.00%
1/26/2024,"22,000.00","21,900.00","22,150.00","21,900.00",9.49M,0.46%
1/29/2024,"22,150.00","22,000.00","22,450.00","22,000.00",15.67M,0.68%
1/30/2024,"22,100.00","22,150.00","22,250.00","21,850.00",14.35M,-0.23%
1/31/2024,"21,750.00","22,250.00","22,250.00","21,650.00",27.85M,-1.58%
2/1/2024,"21,900.00","21,700.00","21,950.00","21,600.00",11.40M,0.69%
2/2/2024,"21,750.00","21,900.00","22,000.00","21,750.00",15.08M,-0.68%
2/5/2024,"22,950.00","21,750.00","23,150.00","21,750.00",37.09M,5.52%
2/6/2024,"23,050.00","23,000.00","23,150.00","22,950.00",11.52M,0.44%
2/7/2024,"23,500.00","23,100.00","23,700.00","23,100.00",21.18M,1.95%
2/15/2024,"24,150.00","23,700.00","24,200.00","23,550.00",24.09M,2.77%
2/16/2024,"24,000.00","24,100.00","24,100.00","23,700.00",16.17M,-0.62%
2/19/2024,"23,950.00","24,000.00","24,100.00","23,600.00",20.95M,-0.21%
2/20/2024,"23,850.00","23,850.00","24,100.00","23,650.00",20.31M,-0.42%
2/21/2024,"24,000.00","23,850.00","24,200.00","23,700.00",24.98M,0.63%
2/22/2024,"23,950.00","24,000.00","24,100.00","23,850.00",14.94M,-0.21%
2/23/2024,"23,950.00","24,000.00","24,700.00","23,750.00",49.05M,0.00%
2/26/2024,"24,000.00","23,900.00","24,050.00","23,650.00",21.38M,0.21%
2/27/2024,"24,250.00","24,050.00","24,450.00","23,850.00",22.91M,1.04%
2/28/2024,"24,400.00","24,350.00","24,550.00","24,150.00",19.28M,0.62%
2/29/2024,"24,150.00","24,500.00","24,550.00","23,950.00",24.03M,-1.02%
3/1/2024,"24,000.00","24,100.00","24,150.00","23,800.00",20.47M,-0.62%
3/4/2024,"24,200.00","24,100.00","24,450.00","23,750.00",31.95M,0.83%
3/5/2024,"24,600.00","24,200.00","24,650.00","24,100.00",22.77M,1.65%
3/6/2024,"24,650.00","24,600.00","25,150.00","24,500.00",22.28M,0.20%
3/7/2024,"24,400.00","24,700.00","24,800.00","24,350.00",19.76M,-1.01%
3/8/2024,"23,600.00","24,500.00","24,500.00","23,600.00",49.38M,-3.28%
3/11/2024,"22,950.00","23,550.00","23,600.00","22,800.00",34.91M,-2.75%
3/12/2024,"23,100.00","22,900.00","23,250.00","22,750.00",19.12M,0.65%
3/13/2024,"23,850.00","23,100.00","23,850.00","23,100.00",15.27M,3.25%
3/14/2024,"23,450.00","23,950.00","23,950.00","23,400.00",18.36M,-1.68%
3/15/2024,"23,800.00","23,450.00","23,850.00","23,150.00",18.89M,1.49%
3/18/2024,"23,200.00","23,750.00","23,800.00","22,400.00",31.78M,-2.52%
3/19/2024,"23,200.00","23,200.00","23,350.00","22,950.00",13.61M,0.00%
3/20/2024,"24,150.00","23,200.00","24,400.00","23,100.00",39.36M,4.09%
3/21/2024,"24,750.00","24,300.00","24,750.00","24,100.00",30.97M,2.48%
3/22/2024,"25,050.00","24,750.00","26,100.00","24,750.00",41.53M,1.21%
3/25/2024,"24,700.00","25,800.00","26,800.00","23,300.00",21.22M,-1.40%
3/26/2024,"25,250.00","24,400.00","26,400.00","23,200.00",15.61M,2.23%
3/27/2024,"25,300.00","25,000.00","27,000.00","23,500.00",11.40M,0.20%
